	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000145592	31525.4863546923	0.70163803780503	0.198373691833348	3.53695105092096	0.000404774677915928	0.00561725994033683	RPL37	ENSG00000145592	RPL37	protein_coding	ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:10347]	5	40825262	40835222	-1
ENSG00000281357	74.7795618128953	1.44141301675709	0.40781988643196	3.53443533459855	0.000408647414425495	0.00566734983768966	ARRDC3-AS1	ENSG00000281357	ARRDC3-AS1	lncRNA	ARRDC3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44145]	5	91380349	91612566	1
ENSG00000172456	326.528838001006	0.955864251241808	0.270584262970757	3.53259365769217	0.000411504436132509	0.005703297799946	FGGY	ENSG00000172456	FGGY	protein_coding	FGGY carbohydrate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:25610]	1	59296638	59810647	1
ENSG00000071082	10156.8689464847	0.775388789047114	0.219531922329071	3.53200928967784	0.000412414867197391	0.00571223783883954	RPL31	ENSG00000071082	RPL31	protein_coding	ribosomal protein L31 [Source:HGNC Symbol;Acc:HGNC:10334]	2	101002229	101024032	1
ENSG00000162627	1595.30445747395	-0.749493538319364	0.21227022935093	-3.5308462265817	0.000414232492176613	0.00573372357659769	SNX7	ENSG00000162627	SNX7	protein_coding	sorting nexin 7 [Source:HGNC Symbol;Acc:HGNC:14971]	1	98661701	98760500	1
ENSG00000254837	185.651135105551	1.21980791219615	0.345588991758165	3.52964921130862	0.000416110987916259	0.00575602371716552	NA	ENSG00000254837	AP001372.2	lncRNA	uncharacterized LOC100287896 [Source:NCBI gene;Acc:100287896]	11	74493366	74498533	1
ENSG00000167671	1344.5649358687	-0.795814257584273	0.225570325448307	-3.52800952874737	0.000418697084196002	0.00578807709713214	UBXN6	ENSG00000167671	UBXN6	protein_coding	UBX domain protein 6 [Source:HGNC Symbol;Acc:HGNC:14928]	19	4444999	4457794	-1
ENSG00000101438	30.752281194207	2.85793281354543	0.810425671516889	3.52645888943299	0.000421156544153838	0.00581460773339782	SLC32A1	ENSG00000101438	SLC32A1	protein_coding	solute carrier family 32 member 1 [Source:HGNC Symbol;Acc:HGNC:11018]	20	38724486	38729372	1
ENSG00000175221	441.47204516098	-1.12807600377944	0.319879399943784	-3.52656658721285	0.000420985290321601	0.00581460773339782	MED16	ENSG00000175221	MED16	protein_coding	mediator complex subunit 16 [Source:HGNC Symbol;Acc:HGNC:17556]	19	867630	893218	-1
ENSG00000034677	3728.17669189873	-0.827740758288537	0.234745869946026	-3.52611425486998	0.000421704996341376	0.00581844765464858	RNF19A	ENSG00000034677	RNF19A	protein_coding	ring finger protein 19A, RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13432]	8	100257060	100336218	-1
ENSG00000120149	7.69661680390446	6.49860384808131	1.8436106890026	3.52493283253693	0.000423590180554695	0.00583830911358261	MSX2	ENSG00000120149	MSX2	protein_coding	msh homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7392]	5	174724582	174730896	1
ENSG00000224078	11448.314895025	0.74043053304768	0.210058825195758	3.52487229402363	0.000423686992910985	0.00583830911358261	NA	ENSG00000224078	SNHG14	lncRNA	small nucleolar RNA host gene 14 [Source:HGNC Symbol;Acc:HGNC:37462]	15	24978583	25420336	1
ENSG00000101812	27.497391275168	2.53335779791372	0.718744022733249	3.5247010309454	0.00042396098638147	0.0058383469423383	H2BFM	ENSG00000101812	H2BFM	protein_coding	H2B histone family member M [Source:HGNC Symbol;Acc:HGNC:27867]	X	104039949	104042454	1
ENSG00000131459	5961.35817036587	-0.796984438769893	0.226423980785436	-3.51987645480507	0.000431747855581635	0.0059417780329534	GFPT2	ENSG00000131459	GFPT2	protein_coding	glutamine-fructose-6-phosphate transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4242]	5	180300698	180353336	-1
ENSG00000175175	116.356158979974	1.51868180328254	0.431494470818497	3.51958577916832	0.000432221245023301	0.00594449206254411	PPM1E	ENSG00000175175	PPM1E	protein_coding	protein phosphatase, Mg2+/Mn2+ dependent 1E [Source:HGNC Symbol;Acc:HGNC:19322]	17	58755854	58985179	1
ENSG00000177954	21093.6157558753	0.710061252490043	0.201970223849914	3.51567294898725	0.000438640961498866	0.00602893234693589	RPS27	ENSG00000177954	RPS27	protein_coding	ribosomal protein S27 [Source:HGNC Symbol;Acc:HGNC:10416]	1	153990762	153992155	1
ENSG00000114850	14100.0296572959	-0.736154166423095	0.209417192327317	-3.51525181978609	0.000439337181566838	0.00603464805108144	SSR3	ENSG00000114850	SSR3	protein_coding	signal sequence receptor subunit 3 [Source:HGNC Symbol;Acc:HGNC:11325]	3	156540140	156555184	-1
ENSG00000179542	38.6740212443072	2.03889731765317	0.580200314066229	3.5141265322039	0.000441202595832913	0.00605640604126761	SLITRK4	ENSG00000179542	SLITRK4	protein_coding	SLIT and NTRK like family member 4 [Source:HGNC Symbol;Acc:HGNC:23502]	X	143622790	143636101	-1
ENSG00000162909	26483.9750187371	-0.6910378671156	0.196720320140459	-3.51279352647554	0.00044342191488579	0.00608299126577549	CAPN2	ENSG00000162909	CAPN2	protein_coding	calpain 2 [Source:HGNC Symbol;Acc:HGNC:1479]	1	223701593	223776018	1
ENSG00000128849	11734.8274554884	-0.664079467610744	0.189117138188957	-3.51147164117524	0.000445633005940997	0.00610942982157581	CGNL1	ENSG00000128849	CGNL1	protein_coding	cingulin like 1 [Source:HGNC Symbol;Acc:HGNC:25931]	15	57375967	57550727	1
ENSG00000130826	7458.03148448682	0.804699200000598	0.229178250635532	3.51123720409373	0.000446026216898109	0.0061109282574888	DKC1	ENSG00000130826	DKC1	protein_coding	dyskerin pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:2890]	X	154762742	154777689	1
ENSG00000112159	6450.53106376815	0.804474234306066	0.229194406288231	3.51000815130878	0.000448092957185505	0.00613533893795217	MDN1	ENSG00000112159	MDN1	protein_coding	midasin AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:18302]	6	89642498	89819794	-1
ENSG00000157637	1665.92680749799	-0.883993777854163	0.252093766650388	-3.5066070438787	0.000453858846312759	0.00621033554229869	SLC38A10	ENSG00000157637	SLC38A10	protein_coding	solute carrier family 38 member 10 [Source:HGNC Symbol;Acc:HGNC:28237]	17	81244811	81295547	-1
ENSG00000235098	14.9111946336598	3.43433198682677	0.979680592941829	3.50556294732143	0.000455642743521498	0.00623078425130669	ANKRD65	ENSG00000235098	ANKRD65	protein_coding	ankyrin repeat domain 65 [Source:HGNC Symbol;Acc:HGNC:42950]	1	1418420	1421769	-1
ENSG00000253746	52.7066293847833	-2.08368901186986	0.594590534037782	-3.50440999744785	0.000457620223371833	0.00625385250022561	NA	ENSG00000253746	AC091182.2	lncRNA	novel transcript	8	37405439	37406724	-1
ENSG00000069424	145.23057721367	3.27955016115819	0.936108543797019	3.50338663490429	0.000459382147612035	0.00627394755406182	KCNAB2	ENSG00000069424	KCNAB2	protein_coding	potassium voltage-gated channel subfamily A regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6229]	1	5990927	6101193	1
ENSG00000029534	2919.81607897252	-0.917476168051709	0.261916887302337	-3.50292864847865	0.000460172711789219	0.00628075932057777	ANK1	ENSG00000029534	ANK1	protein_coding	ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]	8	41653220	41896762	-1
ENSG00000250802	280.106848399895	1.16669614203479	0.333157483313873	3.50193587257839	0.000461890776002004	0.00630021360118323	NA	ENSG00000250802	ZBED3-AS1	lncRNA	ZBED3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44188]	5	77086688	77166909	1
ENSG00000116731	345.255728902678	1.00397320583332	0.28683021775846	3.50023513449607	0.000464847931288849	0.00633472688234482	PRDM2	ENSG00000116731	PRDM2	protein_coding	PR/SET domain 2 [Source:HGNC Symbol;Acc:HGNC:9347]	1	13700198	13825079	1
ENSG00000171872	38.5298056055148	-1.92206261826044	0.549138406498017	-3.50014239673724	0.000465009685658094	0.00633472688234482	KLF17	ENSG00000171872	KLF17	protein_coding	Kruppel like factor 17 [Source:HGNC Symbol;Acc:HGNC:18830]	1	44118850	44135140	1
ENSG00000248323	44.0873323280118	1.78493589073	0.509986651000154	3.49996590543986	0.000465317669086985	0.0063349130356915	LUCAT1	ENSG00000248323	LUCAT1	lncRNA	lung cancer associated transcript 1 [Source:HGNC Symbol;Acc:HGNC:48498]	5	91054834	91314547	-1
ENSG00000069667	141.202544477748	1.5239671063608	0.435472858602954	3.49956851788619	0.000466011820938405	0.00634035299233769	RORA	ENSG00000069667	RORA	protein_coding	RAR related orphan receptor A [Source:HGNC Symbol;Acc:HGNC:10258]	15	60488284	61229302	-1
ENSG00000123908	5428.43159237697	-0.724098112578007	0.206972766122485	-3.49851879618544	0.000467850111813584	0.00636134289745773	AGO2	ENSG00000123908	AGO2	protein_coding	argonaute RISC catalytic component 2 [Source:HGNC Symbol;Acc:HGNC:3263]	8	140520156	140635633	-1
ENSG00000131069	3648.56246498176	-0.720260077593523	0.205924026441901	-3.49769810759181	0.000469292025713543	0.00637692017768832	ACSS2	ENSG00000131069	ACSS2	protein_coding	acyl-CoA synthetase short chain family member 2 [Source:HGNC Symbol;Acc:HGNC:15814]	20	34872146	34927962	1
ENSG00000125630	4045.52676218762	0.656561941308016	0.187753045637695	3.49694429231777	0.000470620097982254	0.00639093185423977	POLR1B	ENSG00000125630	POLR1B	protein_coding	RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:20454]	2	112541915	112577150	1
ENSG00000167925	91.0342306422939	-1.40027470645006	0.400632245861624	-3.49516226143641	0.000473773635399603	0.006429699702611	GHDC	ENSG00000167925	GHDC	protein_coding	GH3 domain containing [Source:HGNC Symbol;Acc:HGNC:24438]	17	42188799	42194532	-1
ENSG00000173273	8385.36759616695	-0.687222660205713	0.196654259604029	-3.494572970804	0.000474820791986188	0.00643985048942074	TNKS	ENSG00000173273	TNKS	protein_coding	tankyrase [Source:HGNC Symbol;Acc:HGNC:11941]	8	9555912	9782346	1
ENSG00000120910	991.080963204807	-0.832490965159765	0.238274150457732	-3.4938366732628	0.000476132210696749	0.00645357034196273	PPP3CC	ENSG00000120910	PPP3CC	protein_coding	protein phosphatase 3 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9316]	8	22440819	22541142	1
ENSG00000104518	1831.46144251701	-0.88003340326741	0.251905687506836	-3.49350350910012	0.000476726718579013	0.00645756191988337	GSDMD	ENSG00000104518	GSDMD	protein_coding	gasdermin D [Source:HGNC Symbol;Acc:HGNC:25697]	8	143553207	143563062	1
ENSG00000235370	416.154183773761	-0.978561459535966	0.280130012468739	-3.49324033834171	0.00047719681759883	0.00645986434087875	NA	ENSG00000235370	DNM1P51	transcribed_unprocessed_pseudogene	dynamin 1 pseudogene 51 [Source:HGNC Symbol;Acc:HGNC:48500]	15	84398316	84411701	-1
ENSG00000113916	415.120474431947	-0.935087955959208	0.267818201294867	-3.49150263663252	0.000480311724969012	0.00649794441749404	BCL6	ENSG00000113916	BCL6	protein_coding	BCL6 transcription repressor [Source:HGNC Symbol;Acc:HGNC:1001]	3	187721377	187745725	-1
ENSG00000170006	5817.75175182257	-0.736861050335487	0.21108112578706	-3.49089028016099	0.000481413912698175	0.00650614873645168	TMEM154	ENSG00000170006	TMEM154	protein_coding	transmembrane protein 154 [Source:HGNC Symbol;Acc:HGNC:26489]	4	152618628	152680012	-1
ENSG00000179242	2238.78357381779	-0.777470017741543	0.222717817707606	-3.49082990190861	0.000481522715906315	0.00650614873645168	CDH4	ENSG00000179242	CDH4	protein_coding	cadherin 4 [Source:HGNC Symbol;Acc:HGNC:1763]	20	61252261	61940617	1
ENSG00000141458	2538.03622596625	-0.779185444912361	0.223315604434531	-3.48916703284295	0.000484528279272226	0.00654265162048645	NPC1	ENSG00000141458	NPC1	protein_coding	NPC intracellular cholesterol transporter 1 [Source:HGNC Symbol;Acc:HGNC:7897]	18	23506184	23586506	-1
ENSG00000165527	8415.77867082173	-0.670077324195211	0.192116516989969	-3.48786941744419	0.000486885806483367	0.0065703636982746	ARF6	ENSG00000165527	ARF6	protein_coding	ADP ribosylation factor 6 [Source:HGNC Symbol;Acc:HGNC:659]	14	49893082	49897054	1
ENSG00000249158	310.9031436057	0.866148899673935	0.248382048480277	3.48716384687805	0.000488172183223944	0.00658359528302768	PCDHA11	ENSG00000249158	PCDHA11	protein_coding	protocadherin alpha 11 [Source:HGNC Symbol;Acc:HGNC:8665]	5	140868183	141012344	1
ENSG00000157502	173.215843231636	1.1419631491559	0.327582831923869	3.486028686086	0.000490248430501102	0.00660745599129977	MUM1L1	ENSG00000157502	PWWP3B	protein_coding	PWWP domain containing 3B [Source:HGNC Symbol;Acc:HGNC:26583]	X	106168305	106208956	1
ENSG00000128594	129.268653728715	1.12943316846368	0.324047244256294	3.48539661571814	0.000491408074685104	0.00661894080070224	LRRC4	ENSG00000128594	LRRC4	protein_coding	leucine rich repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:15586]	7	128027071	128032107	-1
ENSG00000154127	4458.98372820974	0.700466547928347	0.201014465118547	3.48465742261509	0.000492767499158604	0.00663310047022501	UBASH3B	ENSG00000154127	UBASH3B	protein_coding	ubiquitin associated and SH3 domain containing B [Source:HGNC Symbol;Acc:HGNC:29884]	11	122655722	122814473	1
ENSG00000233396	124.477497906747	1.37199118994961	0.393785457461619	3.48410832333324	0.000493779597813309	0.00664257003958354	LINC01719	ENSG00000233396	LINC01719	lncRNA	long intergenic non-protein coding RNA 1719 [Source:HGNC Symbol;Acc:HGNC:52506]	1	146052566	146061948	1
ENSG00000181649	264.945483446744	-1.15099090096652	0.330592427692898	-3.48160092171175	0.000498425918645791	0.00670088661644723	PHLDA2	ENSG00000181649	PHLDA2	protein_coding	pleckstrin homology like domain family A member 2 [Source:HGNC Symbol;Acc:HGNC:12385]	11	2928273	2929420	-1
ENSG00000278722	13.9494900111306	-3.81933936785336	1.09819072186103	-3.47784705500058	0.000505458243548526	0.00679118803629118	NA	ENSG00000278722	AL445288.1	lncRNA	novel transcript, antisense to PCDH17	13	57632759	57633575	-1
ENSG00000184349	1456.21944880994	-0.857317989330861	0.2465235438471	-3.47763128807929	0.000505865249509803	0.00679241648811541	EFNA5	ENSG00000184349	EFNA5	protein_coding	ephrin A5 [Source:HGNC Symbol;Acc:HGNC:3225]	5	107376889	107670937	-1
ENSG00000273238	19.2089532006587	2.932266977012	0.843327967262908	3.47701853945259	0.000507022757400686	0.00680371435803764	NA	ENSG00000273238	TMEM271	protein_coding	transmembrane protein 271 [Source:HGNC Symbol;Acc:HGNC:53639]	4	573880	576300	-1
ENSG00000100351	9.12313291875852	4.13614238809103	1.18976141759566	3.47644689676489	0.00050810484022624	0.0068139866548471	GRAP2	ENSG00000100351	GRAP2	protein_coding	GRB2 related adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:4563]	22	39901082	39973721	1
ENSG00000132199	493.185161602107	1.10940497448135	0.319160864679381	3.4760056675364	0.000508941530506759	0.00682095734908312	ENOSF1	ENSG00000132199	ENOSF1	protein_coding	enolase superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:30365]	18	670318	712662	-1
ENSG00000104447	24266.5211728519	0.843545917995145	0.242815048556107	3.47402651940754	0.000512710357547367	0.00686494975331955	TRPS1	ENSG00000104447	TRPS1	protein_coding	transcriptional repressor GATA binding 1 [Source:HGNC Symbol;Acc:HGNC:12340]	8	115408496	115809673	-1
ENSG00000225614	21.3186270695675	2.70721755197946	0.779355203018566	3.47366328151013	0.000513404878808526	0.00686494975331955	ZNF469	ENSG00000225614	ZNF469	protein_coding	zinc finger protein 469 [Source:HGNC Symbol;Acc:HGNC:23216]	16	88382989	88440757	1
ENSG00000240821	5.86686519129135	6.09544680259638	1.75478546304155	3.47361368724313	0.000513499772479301	0.00686494975331955	NA	ENSG00000240821	RPL9P25	processed_pseudogene	ribosomal protein L9 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:36112]	15	66379337	66379915	-1
ENSG00000261069	549.90848832667	0.976389751786065	0.281083531403891	3.47366402759144	0.00051340345138135	0.00686494975331955	NA	ENSG00000261069	AC124312.3	lncRNA	novel transcript, SNORD host	15	25087661	25088896	1
ENSG00000106484	2139.10455205786	-0.697749736814351	0.20089959328022	-3.47312667697198	0.000514432486873294	0.00687315012257032	MEST	ENSG00000106484	MEST	protein_coding	mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]	7	130486171	130506465	1
ENSG00000173611	1464.44256349704	-0.731325076532181	0.210623233448223	-3.47219565742714	0.000516219957434389	0.00688848007676242	SCAI	ENSG00000173611	SCAI	protein_coding	suppressor of cancer cell invasion [Source:HGNC Symbol;Acc:HGNC:26709]	9	124942608	125143506	-1
ENSG00000178053	100.188192297787	1.43237967846213	0.412519819307046	3.47226875273108	0.0005160794121411	0.00688848007676242	MLF1	ENSG00000178053	MLF1	protein_coding	myeloid leukemia factor 1 [Source:HGNC Symbol;Acc:HGNC:7125]	3	158571163	158607252	1
ENSG00000144481	10630.6579588159	0.785049639574161	0.226111633443425	3.4719559874861	0.000516681037370642	0.00689036099650911	TRPM8	ENSG00000144481	TRPM8	protein_coding	transient receptor potential cation channel subfamily M member 8 [Source:HGNC Symbol;Acc:HGNC:17961]	2	233917373	234019522	1
ENSG00000133958	93.7601100492592	1.74857466091183	0.504018445663469	3.46926719836629	0.000521880138703012	0.00695108174841809	UNC79	ENSG00000133958	UNC79	protein_coding	unc-79 homolog, NALCN channel complex subunit [Source:HGNC Symbol;Acc:HGNC:19966]	14	93333219	93707876	1
ENSG00000186868	77.3938447878192	2.10252066159629	0.606035189860811	3.4693045829223	0.000521807518053525	0.00695108174841809	MAPT	ENSG00000186868	MAPT	protein_coding	microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]	17	45894382	46028334	1
ENSG00000116251	5451.68582575043	0.797830893936968	0.23000030631122	3.46882535389931	0.000522739149008166	0.00695821734276546	RPL22	ENSG00000116251	RPL22	protein_coding	ribosomal protein L22 [Source:HGNC Symbol;Acc:HGNC:10315]	1	6185020	6209389	-1
ENSG00000176171	958.614289941077	0.815861301795828	0.2352245564482	3.46843592401669	0.00052349735004567	0.00696400306698579	BNIP3	ENSG00000176171	BNIP3	protein_coding	BCL2 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1084]	10	131966455	131982013	-1
ENSG00000164484	11.7945504497309	3.79525634501035	1.09459188261145	3.4672798193567	0.000525754271584493	0.00698970657293677	TMEM200A	ENSG00000164484	TMEM200A	protein_coding	transmembrane protein 200A [Source:HGNC Symbol;Acc:HGNC:21075]	6	130365734	130443063	1
ENSG00000235436	19.9683562787217	2.81097696780736	0.810849726989623	3.46670520349491	0.00052687939419058	0.00700034079046793	DPY19L2P4	ENSG00000235436	DPY19L2P4	transcribed_unprocessed_pseudogene	DPY19L2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:22176]	7	90119400	90125600	1
ENSG00000108691	1089.79276567203	0.869677773137411	0.250905901090664	3.46615113218543	0.000527966414250991	0.00701045595332408	CCL2	ENSG00000108691	CCL2	protein_coding	C-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:10618]	17	34255218	34257203	1
ENSG00000006015	313.277989307636	-1.11359583589003	0.321365072932652	-3.46520493259516	0.000529827575231701	0.00703083152237184	REX1BD	ENSG00000006015	REX1BD	protein_coding	required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]	19	18588685	18592336	1
ENSG00000143318	11.2968572394503	3.74677256576991	1.08143827034888	3.46461991266608	0.000530981357724836	0.00703746474363877	CASQ1	ENSG00000143318	CASQ1	protein_coding	calsequestrin 1 [Source:HGNC Symbol;Acc:HGNC:1512]	1	160190575	160201886	1
ENSG00000204323	126.264207598308	-1.25596867644924	0.362501216090145	-3.46472955317456	0.000530764945434806	0.00703746474363877	SMIM5	ENSG00000204323	SMIM5	protein_coding	small integral membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:40030]	17	75633434	75641404	1
ENSG00000273812	120.337664282219	1.45992532109357	0.421410787999703	3.46437576508982	0.000531463560238715	0.00703952102804806	NA	ENSG00000273812	BX640514.2	lncRNA	novel transcript	20	62596732	62603355	-1
ENSG00000250144	81.5823447042148	-1.39239940083159	0.402010189512248	-3.46359230973962	0.000533013677058164	0.00705571118388679	NA	ENSG00000250144	AC104619.3	processed_pseudogene	eukaryotic translation elongation factor 1 alpha 1 (EEF1A1) pseudogene	4	135045464	135046850	1
ENSG00000006210	859.434463789045	-0.926795906661389	0.267775295648952	-3.46109563399157	0.000537981660624112	0.00711709727306293	CX3CL1	ENSG00000006210	CX3CL1	protein_coding	C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]	16	57372477	57385044	1
ENSG00000154529	5019.03542160759	-0.79669143812588	0.230300661965044	-3.45935366111455	0.000541473422052826	0.00715889062424142	CNTNAP3B	ENSG00000154529	CNTNAP3B	protein_coding	contactin associated protein like 3B [Source:HGNC Symbol;Acc:HGNC:32035]	9	41890314	42129510	-1
ENSG00000143367	804.185061566295	-0.867291654714362	0.250793655840934	-3.45818817388443	0.000543821402653392	0.00718551987152339	TUFT1	ENSG00000143367	TUFT1	protein_coding	tuftelin 1 [Source:HGNC Symbol;Acc:HGNC:12422]	1	151540305	151583583	1
ENSG00000113578	160.950027505382	1.3829523546912	0.400097569785747	3.45653775260814	0.000547162557180207	0.00722523121518207	FGF1	ENSG00000113578	FGF1	protein_coding	fibroblast growth factor 1 [Source:HGNC Symbol;Acc:HGNC:3665]	5	142592178	142698070	-1
ENSG00000039650	807.67676361057	-0.792858116115108	0.229401981065564	-3.45619559357033	0.000547857621468278	0.00722997390832815	PNKP	ENSG00000039650	PNKP	protein_coding	polynucleotide kinase 3'-phosphatase [Source:HGNC Symbol;Acc:HGNC:9154]	19	49859882	49878351	-1
ENSG00000105438	964.619674497464	-0.907446288756683	0.262623191596963	-3.45531665820779	0.000549646869000709	0.00724914167179612	KDELR1	ENSG00000105438	KDELR1	protein_coding	KDEL endoplasmic reticulum protein retention receptor 1 [Source:HGNC Symbol;Acc:HGNC:6304]	19	48382575	48391551	-1
ENSG00000128590	1554.78120286147	-0.909226370863322	0.263182682653063	-3.45473479370942	0.000550834362779588	0.00726035445466494	DNAJB9	ENSG00000128590	DNAJB9	protein_coding	DnaJ heat shock protein family (Hsp40) member B9 [Source:HGNC Symbol;Acc:HGNC:6968]	7	108569867	108574850	1
ENSG00000171766	3942.4417341092	-0.710073537753413	0.205595608122943	-3.45373884314104	0.000552872488714951	0.00728275853555729	GATM	ENSG00000171766	GATM	protein_coding	glycine amidinotransferase [Source:HGNC Symbol;Acc:HGNC:4175]	15	45361124	45402327	-1
ENSG00000166035	16.5930631165997	-2.7896750499948	0.807851580321611	-3.45320244206765	0.000553973094994503	0.00729279320896739	LIPC	ENSG00000166035	LIPC	protein_coding	lipase C, hepatic type [Source:HGNC Symbol;Acc:HGNC:6619]	15	58410569	58569844	1
ENSG00000122966	4922.83803657794	-0.647542098804289	0.187569532553568	-3.45227761667187	0.000555875477669001	0.00730889662880121	CIT	ENSG00000122966	CIT	protein_coding	citron rho-interacting serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1985]	12	119685791	119877320	-1
ENSG00000271581	23.8122939075514	-2.62765609699204	0.761112337443679	-3.45238930933304	0.000555645401191447	0.00730889662880121	NA	ENSG00000271581	AL671883.2	unprocessed_pseudogene	HLA complex group 4 (HCG4) pseudogene	6	31356647	31357637	1
ENSG00000212443	1605.42333133345	-0.916812193707192	0.265741715459205	-3.45001232539998	0.000560560959711998	0.00736600372212518	SNORA53	ENSG00000212443	SNORA53	snoRNA	small nucleolar RNA, H/ACA box 53 [Source:HGNC Symbol;Acc:HGNC:32646]	12	98599635	98599883	1
ENSG00000165806	909.562728367639	-0.686016396473796	0.198870534731299	-3.4495627891819	0.000561495134301772	0.00737377746840229	CASP7	ENSG00000165806	CASP7	protein_coding	caspase 7 [Source:HGNC Symbol;Acc:HGNC:1508]	10	113679162	113730907	1
ENSG00000159733	60.7651759210699	1.5529085650522	0.450282821030321	3.44874041940772	0.00056320784222799	0.00739175950982638	ZFYVE28	ENSG00000159733	ZFYVE28	protein_coding	zinc finger FYVE-type containing 28 [Source:HGNC Symbol;Acc:HGNC:29334]	4	2269582	2418663	-1
ENSG00000158352	7822.72003187347	-0.626637940116011	0.181734004562002	-3.44810505676289	0.000564534410114397	0.00740465487099469	SHROOM4	ENSG00000158352	SHROOM4	protein_coding	shroom family member 4 [Source:HGNC Symbol;Acc:HGNC:29215]	X	50591647	50814302	-1
ENSG00000185338	27.0897633270901	-2.49239812281466	0.723003895579973	-3.44728173395986	0.000566257746949229	0.00742273553309086	SOCS1	ENSG00000185338	SOCS1	protein_coding	suppressor of cytokine signaling 1 [Source:HGNC Symbol;Acc:HGNC:19383]	16	11254405	11256200	-1
ENSG00000101773	3977.39920573989	0.724190934941722	0.210178897350522	3.4455929880247	0.00056980788390058	0.00746472604569451	RBBP8	ENSG00000101773	RBBP8	protein_coding	RB binding protein 8, endonuclease [Source:HGNC Symbol;Acc:HGNC:9891]	18	22798261	23026488	1
ENSG00000229618	66.7967016631789	1.75724684671005	0.510114771256111	3.44480682726162	0.000571467637289028	0.00748191570864297	NA	ENSG00000229618	AC011287.1	lncRNA	novel transcript	7	12726152	13751920	1
ENSG00000104783	9407.55301328055	-0.783116995217958	0.227362992243032	-3.44434680196709	0.00057244093575402	0.00749010255390245	KCNN4	ENSG00000104783	KCNN4	protein_coding	potassium calcium-activated channel subfamily N member 4 [Source:HGNC Symbol;Acc:HGNC:6293]	19	43766533	43781257	-1
ENSG00000132510	138.326351430744	1.39699683187496	0.406286325002942	3.43845398159746	0.000585045966632522	0.00765038237290304	KDM6B	ENSG00000132510	KDM6B	protein_coding	lysine demethylase 6B [Source:HGNC Symbol;Acc:HGNC:29012]	17	7839904	7854796	1
ENSG00000131446	2276.96794218985	-0.761797150567232	0.221566680571904	-3.43822974014366	0.000585530695628204	0.00765207206599967	MGAT1	ENSG00000131446	MGAT1	protein_coding	mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7044]	5	180784782	180815652	-1
ENSG00000113369	4480.7156293827	0.981270996827074	0.285496775159453	3.43706508165994	0.00058805428583761	0.00768038862158296	ARRDC3	ENSG00000113369	ARRDC3	protein_coding	arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]	5	91368631	91383317	-1
ENSG00000120708	3315.04352970547	0.816983174503774	0.237729876269344	3.4366028676099	0.000589058618149607	0.00768884032568353	TGFBI	ENSG00000120708	TGFBI	protein_coding	transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]	5	136028988	136063818	1
ENSG00000167378	2617.44046044193	-0.746591428574124	0.217267364080171	-3.43627968118873	0.000589761809446074	0.00769335344637412	IRGQ	ENSG00000167378	IRGQ	protein_coding	immunity related GTPase Q [Source:HGNC Symbol;Acc:HGNC:24868]	19	43584369	43596135	-1
ENSG00000246695	875.869761436895	0.802843798166119	0.233672331608599	3.43576748106781	0.000590877858870714	0.00770324350959009	NA	ENSG00000246695	RASSF8-AS1	lncRNA	RASSF8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48637]	12	25936683	25959765	-1
