	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000248508	18.6392093748379	3.77084852188892	0.901022278568933	4.18507800703669	2.85068188928752e-05	0.00276915238725389	SRP14-AS1	ENSG00000248508	SRP14-AS1	lncRNA	SRP14 antisense RNA1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48619]	15	40039242	40076539	1
ENSG00000213722	791.122642696863	-1.11154736575585	0.26567103230529	-4.1839238403626	2.86520134651621e-05	0.00276940954030433	DDAH2	ENSG00000213722	DDAH2	protein_coding	dimethylarginine dimethylaminohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:2716]	6	31727038	31730617	-1
ENSG00000170962	78.9949348775806	4.50871759311911	1.07855423849008	4.1803345925663	2.91080478984894e-05	0.00278576923434409	PDGFD	ENSG00000170962	PDGFD	protein_coding	platelet derived growth factor D [Source:HGNC Symbol;Acc:HGNC:30620]	11	103907189	104164379	-1
ENSG00000184500	241.263342369356	1.3287329119228	0.317845358405616	4.18043830681696	2.90947741534491e-05	0.00278576923434409	PROS1	ENSG00000184500	PROS1	protein_coding	protein S [Source:HGNC Symbol;Acc:HGNC:9456]	3	93873033	93980003	-1
ENSG00000236714	45.9104480930297	2.72998722838529	0.653583637048885	4.17695161511686	2.95441839258898e-05	0.00281364904564798	LINC01844	ENSG00000236714	LINC01844	lncRNA	long intergenic non-protein coding RNA 1844 [Source:HGNC Symbol;Acc:HGNC:52660]	5	142716229	142761035	1
ENSG00000185760	1032.24412574481	0.966345123093269	0.231780385435132	4.16922735407099	3.05633991778957e-05	0.00289651570355199	KCNQ5	ENSG00000185760	KCNQ5	protein_coding	potassium voltage-gated channel subfamily Q member 5 [Source:HGNC Symbol;Acc:HGNC:6299]	6	72621792	73198851	1
ENSG00000017483	162.768559630725	1.62728706931914	0.390943454453893	4.16246147820096	3.1483526701578e-05	0.00294427751583111	SLC38A5	ENSG00000017483	SLC38A5	protein_coding	solute carrier family 38 member 5 [Source:HGNC Symbol;Acc:HGNC:18070]	X	48458537	48470260	-1
ENSG00000092871	1048.39650181864	1.29430666138789	0.310968257362734	4.16218257247433	3.152201581701e-05	0.00294427751583111	RFFL	ENSG00000092871	RFFL	protein_coding	ring finger and FYVE like domain containing E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:24821]	17	35005990	35089319	-1
ENSG00000166825	58.2179607304614	3.90673458340189	0.938555479499792	4.16249722976846	3.14785961993471e-05	0.00294427751583111	ANPEP	ENSG00000166825	ANPEP	protein_coding	alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]	15	89784895	89815401	-1
ENSG00000160789	5397.83463977965	-0.960734979420008	0.230947517078163	-4.15997102534276	3.1828797019179e-05	0.00295870750473019	LMNA	ENSG00000160789	LMNA	protein_coding	lamin A/C [Source:HGNC Symbol;Acc:HGNC:6636]	1	156082573	156140089	1
ENSG00000151388	43.3428991782189	3.58898215697441	0.86475828599438	4.15027206457752	3.32080318744991e-05	0.00307056653275724	ADAMTS12	ENSG00000151388	ADAMTS12	protein_coding	ADAM metallopeptidase with thrombospondin type 1 motif 12 [Source:HGNC Symbol;Acc:HGNC:14605]	5	33523535	33892019	-1
ENSG00000241697	400.705689385882	1.31937595816857	0.317974965444594	4.14930765484575	3.33482364840322e-05	0.00307056653275724	TMEFF1	ENSG00000241697	TMEFF1	protein_coding	transmembrane protein with EGF like and two follistatin like domains 1 [Source:HGNC Symbol;Acc:HGNC:11866]	9	100473149	100577636	1
ENSG00000153132	56.6551942696669	2.33255310485232	0.562623204500636	4.14585300818265	3.38550971488021e-05	0.00310253220474966	CLGN	ENSG00000153132	CLGN	protein_coding	calmegin [Source:HGNC Symbol;Acc:HGNC:2060]	4	140388453	140427661	-1
ENSG00000139292	26.39313894968	3.48084210513255	0.839972156213709	4.1439970115473	3.41304192475677e-05	0.00311307880348237	LGR5	ENSG00000139292	LGR5	protein_coding	leucine rich repeat containing G protein-coupled receptor 5 [Source:HGNC Symbol;Acc:HGNC:4504]	12	71439798	71586310	1
ENSG00000282826	510.7757251604	1.1968849843081	0.289414052637521	4.13554550444427	3.54112433499815e-05	0.00321481138225907	FRG1CP	ENSG00000282826	FRG1CP	transcribed_unprocessed_pseudogene	FSHD region gene 1 family member C, pseudogene [Source:HGNC Symbol;Acc:HGNC:51762]	20	28563850	28602843	-1
ENSG00000147255	138.576802117067	-2.32884186048135	0.563608857495253	-4.13201785158418	3.59592485654201e-05	0.0032493780517627	IGSF1	ENSG00000147255	IGSF1	protein_coding	immunoglobulin superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:5948]	X	131273506	131578899	-1
ENSG00000112769	13334.6789369853	-1.10687139416031	0.268037448293743	-4.12954011167605	3.63489584723931e-05	0.00326938687593357	LAMA4	ENSG00000112769	LAMA4	protein_coding	laminin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6484]	6	112108757	112254939	-1
ENSG00000254781	10.2339796425541	-7.10601317138875	1.72314089914344	-4.12387238612994	3.72555357972451e-05	0.00333548640308239	NA	ENSG00000254781	GVINP2	processed_pseudogene	GTPase, very large interferon inducible pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38876]	11	6748131	6750324	1
ENSG00000253882	91.2194733365786	-2.88329637127406	0.700637208666864	-4.11524871303972	3.86762148439646e-05	0.0034467958806814	LOC154761	ENSG00000253882	AC099548.2	transcribed_unprocessed_pseudogene	family with sequence similarity 115, member C (FAM115C) pseudogene	7	143761790	143836933	-1
ENSG00000137261	80.5328482321829	1.98705918072804	0.483195528926937	4.1123294024281	3.91686890818454e-05	0.0034747456232059	KIAA0319	ENSG00000137261	KIAA0319	protein_coding	KIAA0319 [Source:HGNC Symbol;Acc:HGNC:21580]	6	24544104	24646191	-1
ENSG00000165061	24.6815499664221	6.44370052880603	1.57709552874782	4.08580229374069	4.39247698552151e-05	0.00387895649430509	ZMAT4	ENSG00000165061	ZMAT4	protein_coding	zinc finger matrin-type 4 [Source:HGNC Symbol;Acc:HGNC:25844]	8	40530590	40897833	-1
ENSG00000173706	3775.23643623684	-1.17063846083028	0.287158090646692	-4.07663408749498	4.5692311103325e-05	0.00401678832631402	HEG1	ENSG00000173706	HEG1	protein_coding	heart development protein with EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:29227]	3	124965710	125055997	-1
ENSG00000158246	209.000046920227	-1.26024829590837	0.309523270863921	-4.07157850326035	4.66956194701011e-05	0.00408649772551857	FAM46B	ENSG00000158246	TENT5B	protein_coding	terminal nucleotidyltransferase 5B [Source:HGNC Symbol;Acc:HGNC:28273]	1	27005020	27012850	-1
ENSG00000111348	182.996936962673	-1.23447771633388	0.303320306774533	-4.06988153698361	4.7037049148839e-05	0.00409791834468002	ARHGDIB	ENSG00000111348	ARHGDIB	protein_coding	Rho GDP dissociation inhibitor beta [Source:HGNC Symbol;Acc:HGNC:679]	12	14942031	14961728	-1
ENSG00000275591	45.5480004943767	2.36383674447779	0.582043995016714	4.06126815965159	4.88068711980791e-05	0.00423312452516197	XKR5	ENSG00000275591	XKR5	protein_coding	XK related 5 [Source:HGNC Symbol;Acc:HGNC:20782]	8	6808517	6835644	-1
ENSG00000286214	31.8680042881608	-3.2068162769042	0.790493401283299	-4.05672744604598	4.97650985793944e-05	0.00429705037866878	NA	ENSG00000286214	AUXG01000058.1	lncRNA	COPG2 imprinted transcript 1	7	130538954	130546900	1
ENSG00000142449	119.385968629901	-1.94313060345611	0.480512724295419	-4.04386919473433	5.25762594953451e-05	0.00451969721006887	FBN3	ENSG00000142449	FBN3	protein_coding	fibrillin 3 [Source:HGNC Symbol;Acc:HGNC:18794]	19	8065402	8149592	-1
ENSG00000132623	55.343751203919	2.46959387949699	0.611675151075543	4.03742717871498	5.4040611872994e-05	0.00460482898012512	ANKEF1	ENSG00000132623	ANKEF1	protein_coding	ankyrin repeat and EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15803]	20	9986126	10058303	1
ENSG00000198169	505.313307749227	1.13308750591549	0.280619906715001	4.03780159141119	5.39544560364472e-05	0.00460482898012512	ZNF251	ENSG00000198169	ZNF251	protein_coding	zinc finger protein 251 [Source:HGNC Symbol;Acc:HGNC:13045]	8	144720907	144756417	-1
ENSG00000229967	42.130541902334	4.0003287331525	0.992135291204287	4.03203955006657	5.52948785474879e-05	0.00469113056952225	NA	ENSG00000229967	MAGEA4-AS1	lncRNA	MAGEA4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53860]	X	151904431	151913968	-1
ENSG00000234155	41.7647003530312	-2.06979893186184	0.513903662909857	-4.02760104908009	5.63488520563376e-05	0.00475976303369794	LINC02535	ENSG00000234155	LINC02535	lncRNA	long intergenic non-protein coding RNA 2535 [Source:HGNC Symbol;Acc:HGNC:53569]	6	85387219	85390186	-1
ENSG00000153233	91.2333939319036	1.90968952763514	0.475671548070922	4.01472304866635	5.95156377528309e-05	0.00500549701412121	PTPRR	ENSG00000153233	PTPRR	protein_coding	protein tyrosine phosphatase receptor type R [Source:HGNC Symbol;Acc:HGNC:9680]	12	70638073	70920738	-1
ENSG00000102699	2406.94333970741	0.816730131706127	0.203501595465766	4.01338441517782	5.98543178383439e-05	0.00500913132013211	PARP4	ENSG00000102699	PARP4	protein_coding	poly(ADP-ribose) polymerase family member 4 [Source:HGNC Symbol;Acc:HGNC:271]	13	24420931	24512778	-1
ENSG00000230043	518.828648233119	-1.42899831567041	0.356135059236686	-4.01251794398793	6.00745108910223e-05	0.00500913132013211	NA	ENSG00000230043	TMSB4XP6	processed_pseudogene	TMSB4X pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:11888]	20	50840615	50840749	-1
ENSG00000153574	523.491022360461	1.1053703760981	0.27564128977214	4.0101770566081	6.06732334675526e-05	0.00503743410174193	RPIA	ENSG00000153574	RPIA	protein_coding	ribose 5-phosphate isomerase A [Source:HGNC Symbol;Acc:HGNC:10297]	2	88691673	88750929	1
ENSG00000213186	112.758394190081	1.48547086201025	0.371408460765975	3.99956118109612	6.34600412712377e-05	0.00524639013539407	TRIM59	ENSG00000213186	TRIM59	protein_coding	tripartite motif containing 59 [Source:HGNC Symbol;Acc:HGNC:30834]	3	160432445	160485773	-1
ENSG00000110876	31.1002087783175	-2.47508720771725	0.619170165750776	-3.99742646630281	6.40348737594831e-05	0.00527148104830185	SELPLG	ENSG00000110876	SELPLG	protein_coding	selectin P ligand [Source:HGNC Symbol;Acc:HGNC:10722]	12	108622277	108633959	-1
ENSG00000196159	60.0448703624152	1.94071097986364	0.486183631720915	3.99172422361119	6.55946270295755e-05	0.00537709879295608	FAT4	ENSG00000196159	FAT4	protein_coding	FAT atypical cadherin 4 [Source:HGNC Symbol;Acc:HGNC:23109]	4	125316399	125492932	1
ENSG00000130787	2129.96709121869	-1.26937220774194	0.318129587026435	-3.99011050687485	6.60425181495994e-05	0.00539106740592612	HIP1R	ENSG00000130787	HIP1R	protein_coding	huntingtin interacting protein 1 related [Source:HGNC Symbol;Acc:HGNC:18415]	12	122834453	122862961	1
ENSG00000145692	40.6845648763447	2.76620717018099	0.694770825009944	3.9814670832521	6.84912073544987e-05	0.0055675614078795	BHMT	ENSG00000145692	BHMT	protein_coding	betaine--homocysteine S-methyltransferase [Source:HGNC Symbol;Acc:HGNC:1047]	5	79111809	79132288	1
ENSG00000182512	1046.27511746866	-1.03663184176486	0.260525830813685	-3.97899831478209	6.92062314459879e-05	0.00560224443555272	GLRX5	ENSG00000182512	GLRX5	protein_coding	glutaredoxin 5 [Source:HGNC Symbol;Acc:HGNC:20134]	14	95533503	95544724	1
ENSG00000103021	163.811660045344	2.00868588598202	0.505773127883111	3.9715156366438	7.14168120902638e-05	0.00573078261146675	CCDC113	ENSG00000103021	CCDC113	protein_coding	coiled-coil domain containing 113 [Source:HGNC Symbol;Acc:HGNC:25002]	16	58231157	58283836	1
ENSG00000130038	246.736473929336	1.21632096224973	0.306184405292713	3.97251114434427	7.11189078158383e-05	0.00573078261146675	CRACR2A	ENSG00000130038	CRACR2A	protein_coding	calcium release activated channel regulator 2A [Source:HGNC Symbol;Acc:HGNC:28657]	12	3606633	3764819	-1
ENSG00000145863	150.889904708209	-9.99087012035931	2.51618467067628	-3.97064263080263	7.16790289575057e-05	0.00573078261146675	GABRA6	ENSG00000145863	GABRA6	protein_coding	gamma-aminobutyric acid type A receptor alpha6 subunit [Source:HGNC Symbol;Acc:HGNC:4080]	5	161547063	161702593	1
ENSG00000102287	251.409526661997	2.76084720557924	0.695504463776194	3.96956072803532	7.2005254035145e-05	0.00573327080079834	GABRE	ENSG00000102287	GABRE	protein_coding	gamma-aminobutyric acid type A receptor epsilon subunit [Source:HGNC Symbol;Acc:HGNC:4085]	X	151953124	151974680	-1
ENSG00000171316	7888.13248031592	0.895614791357275	0.225700932445208	3.968148388464	7.24332290335238e-05	0.00574380723944204	CHD7	ENSG00000171316	CHD7	protein_coding	chromodomain helicase DNA binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20626]	8	60678740	60868028	1
ENSG00000010319	81.9268170793294	1.80042331514429	0.454335233021809	3.96276402155644	7.40870031088314e-05	0.00585106624552186	SEMA3G	ENSG00000010319	SEMA3G	protein_coding	semaphorin 3G [Source:HGNC Symbol;Acc:HGNC:30400]	3	52433053	52445085	-1
ENSG00000012963	3181.41859679481	-0.959307647341836	0.242705720082926	-3.95255475237282	7.73212294434483e-05	0.00603291905874423	UBR7	ENSG00000012963	UBR7	protein_coding	ubiquitin protein ligase E3 component n-recognin 7 (putative) [Source:HGNC Symbol;Acc:HGNC:20344]	14	93207241	93229215	1
ENSG00000169562	84.9729418152016	-1.93179939426346	0.488658678988038	-3.95326938276021	7.70905629770079e-05	0.00603291905874423	GJB1	ENSG00000169562	GJB1	protein_coding	gap junction protein beta 1 [Source:HGNC Symbol;Acc:HGNC:4283]	X	71215194	71225215	1
ENSG00000180660	51.8996208754873	-3.13514653239335	0.792972946859232	-3.95366140145245	7.69643047488368e-05	0.00603291905874423	MAB21L1	ENSG00000180660	MAB21L1	protein_coding	mab-21 like 1 [Source:HGNC Symbol;Acc:HGNC:6757]	13	35474182	35477209	-1
ENSG00000140263	331.049891729175	1.28742976862518	0.326251918754087	3.94612167659184	7.94272616433848e-05	0.00617245135683072	SORD	ENSG00000140263	SORD	protein_coding	sorbitol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:11184]	15	45023181	45077185	1
ENSG00000274349	217.316630040678	1.41922126996003	0.360282218988653	3.93919320787998	8.17560729945611e-05	0.00632811548262284	ZNF658	ENSG00000274349	ZNF658	protein_coding	zinc finger protein 658 [Source:HGNC Symbol;Acc:HGNC:25226]	9	66856426	66932141	1
ENSG00000229807	117.63912981043	-2.40517951827061	0.610957466937586	-3.93673806840684	8.25966762008631e-05	0.00636781041758083	XIST	ENSG00000229807	XIST	lncRNA	X inactive specific transcript [Source:HGNC Symbol;Acc:HGNC:12810]	X	73820649	73852723	-1
ENSG00000103485	147.739022068521	2.13077661925124	0.543047824336071	3.92373659144352	8.71860606337771e-05	0.00669506239522933	QPRT	ENSG00000103485	QPRT	protein_coding	quinolinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:9755]	16	29663279	29698699	1
ENSG00000187527	199.711994675184	-1.67665473017265	0.427577650318559	-3.92128711340147	8.80772421631673e-05	0.00673686874309455	ATP13A5	ENSG00000187527	ATP13A5	protein_coding	ATPase 13A5 [Source:HGNC Symbol;Acc:HGNC:31789]	3	193274790	193378843	-1
ENSG00000149656	28.934212671294	-4.62751715992724	1.18313991572276	-3.91121717595029	9.18321493451044e-05	0.00696919920889331	NA	ENSG00000149656	LINC00266-1	lncRNA	long intergenic non-protein coding RNA 266-1 [Source:HGNC Symbol;Acc:HGNC:16202]	20	64290385	64313132	1
ENSG00000183196	848.936180257131	-1.27906721120109	0.32695468608176	-3.91206263635334	9.15111682238132e-05	0.00696919920889331	CHST6	ENSG00000183196	CHST6	protein_coding	carbohydrate sulfotransferase 6 [Source:HGNC Symbol;Acc:HGNC:6938]	16	75472052	75495445	-1
ENSG00000136826	426.485193978853	-1.60029359404683	0.409310232378428	-3.90973268551782	9.23983140284815e-05	0.00698488110873673	KLF4	ENSG00000136826	KLF4	protein_coding	Kruppel like factor 4 [Source:HGNC Symbol;Acc:HGNC:6348]	9	107484852	107490482	-1
ENSG00000160321	24.9513476232977	-4.36686763434792	1.11787189369252	-3.9064115118982	9.36769258079377e-05	0.00705409036665354	ZNF208	ENSG00000160321	ZNF208	protein_coding	zinc finger protein 208 [Source:HGNC Symbol;Acc:HGNC:12999]	19	21932958	22010949	-1
ENSG00000164023	373.652941317932	1.5071612369793	0.386664637275311	3.89785124287479	9.70499992785136e-05	0.00726880293033305	SGMS2	ENSG00000164023	SGMS2	protein_coding	sphingomyelin synthase 2 [Source:HGNC Symbol;Acc:HGNC:28395]	4	107824563	107915047	1
ENSG00000278962	175.77775097002	1.43368989471894	0.367868752942638	3.89728641873123	9.72765473484966e-05	0.00726880293033305	NA	ENSG00000278962	AC092645.1	TEC	TEC	2	112188364	112190635	1
ENSG00000106034	1138.49095014643	1.99553073499432	0.512614840329717	3.89284620342006	9.90749658220289e-05	0.00737482159383286	CPED1	ENSG00000106034	CPED1	protein_coding	cadherin like and PC-esterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26159]	7	120988697	121297442	1
ENSG00000129173	308.185941183497	1.00901705346111	0.259904108195041	3.88226665776252	0.000103487303896651	0.00767386007673331	E2F8	ENSG00000129173	E2F8	protein_coding	E2F transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24727]	11	19224063	19241620	-1
ENSG00000178538	888.660485744575	-6.04596560426713	1.56121849756375	-3.87259413957864	0.000107683062146248	0.00795462559459051	CA8	ENSG00000178538	CA8	protein_coding	carbonic anhydrase 8 [Source:HGNC Symbol;Acc:HGNC:1382]	8	60185412	60281400	-1
ENSG00000197822	585.920114414072	-1.38965638125054	0.35900588205985	-3.87084571783944	0.00010845842173081	0.00798155385373554	OCLN	ENSG00000197822	OCLN	protein_coding	occludin [Source:HGNC Symbol;Acc:HGNC:8104]	5	69492292	69558104	1
ENSG00000198887	3733.91344379198	-0.812193419693981	0.210328101987467	-3.8615544571518	0.00011266789187621	0.00826004454102271	SMC5	ENSG00000198887	SMC5	protein_coding	structural maintenance of chromosomes 5 [Source:HGNC Symbol;Acc:HGNC:20465]	9	70258978	70354873	1
ENSG00000134769	3077.45022182533	-1.13107068093269	0.293474612675565	-3.85406652596246	0.000116172006953662	0.00848492387629981	DTNA	ENSG00000134769	DTNA	protein_coding	dystrobrevin alpha [Source:HGNC Symbol;Acc:HGNC:3057]	18	34493290	34891844	1
ENSG00000111799	2497.0995751963	3.94416101956309	1.02494320049371	3.84817521367349	0.000119000931791327	0.00865898914922063	COL12A1	ENSG00000111799	COL12A1	protein_coding	collagen type XII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2188]	6	75084326	75206053	-1
ENSG00000120708	2671.65082834635	4.07930051771223	1.06240937447169	3.83966916683199	0.000123200215045286	0.00883222796272996	TGFBI	ENSG00000120708	TGFBI	protein_coding	transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]	5	136028988	136063818	1
ENSG00000135414	1087.27539174096	-0.817878277628436	0.212928553494556	-3.84109253646597	0.000122487925235174	0.00883222796272996	GDF11	ENSG00000135414	GDF11	protein_coding	growth differentiation factor 11 [Source:HGNC Symbol;Acc:HGNC:4216]	12	55743280	55757278	1
ENSG00000172349	114.90373568375	-3.67044181368111	0.95540997228798	-3.84174534508079	0.000122162543705384	0.00883222796272996	IL16	ENSG00000172349	IL16	protein_coding	interleukin 16 [Source:HGNC Symbol;Acc:HGNC:5980]	15	81159575	81314058	1
ENSG00000228623	713.326801175395	-0.948326071661304	0.246980435304696	-3.83968094675746	0.000123194304083799	0.00883222796272996	ZNF883	ENSG00000228623	ZNF883	transcribed_unprocessed_pseudogene	zinc finger protein 883 [Source:HGNC Symbol;Acc:HGNC:27271]	9	112957722	113012227	-1
ENSG00000177337	67.0342659597231	-1.73121537515706	0.451269918745364	-3.83631902602824	0.000124892150953183	0.008920605546759	NA	ENSG00000177337	DLGAP1-AS1	lncRNA	DLGAP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:31676]	18	3593732	3598363	1
ENSG00000254852	8.85346920176067	-6.89445055479442	1.79967669869118	-3.83093839010553	0.000127655469919766	0.00908458047472973	NPIPA2	ENSG00000254852	NPIPA2	protein_coding	nuclear pore complex interacting protein family member A2 [Source:HGNC Symbol;Acc:HGNC:41979]	16	14748066	14765413	1
ENSG00000101004	159.377097041451	1.55630409773874	0.407765660141038	3.81666297549539	0.000135268738210787	0.00959124469328161	NINL	ENSG00000101004	NINL	protein_coding	ninein like [Source:HGNC Symbol;Acc:HGNC:29163]	20	25452697	25585531	-1
ENSG00000144218	541.753536389838	1.62716413005598	0.427330704504668	3.80773979707841	0.000140242723192031	0.00988860520615739	AFF3	ENSG00000144218	AFF3	protein_coding	AF4/FMR2 family member 3 [Source:HGNC Symbol;Acc:HGNC:6473]	2	99545419	100142739	-1
ENSG00000255248	3289.71315937602	-0.882839936280116	0.231879580040771	-3.80732074866139	0.000140480493972588	0.00988860520615739	MIR100HG	ENSG00000255248	MIR100HG	lncRNA	mir-100-let-7a-2-mir-125b-1 cluster host gene [Source:HGNC Symbol;Acc:HGNC:39522]	11	122028325	122556721	-1
ENSG00000137574	1799.06917598706	0.893499131954883	0.235043178280277	3.80142550186856	0.000143865996648514	0.0100903558949001	TGS1	ENSG00000137574	TGS1	protein_coding	trimethylguanosine synthase 1 [Source:HGNC Symbol;Acc:HGNC:17843]	8	55773142	55825448	1
ENSG00000160766	72.6091173537317	1.83091398116792	0.482676034943109	3.79325644660133	0.000148684460966242	0.0103165775273291	GBAP1	ENSG00000160766	GBAP1	transcribed_unprocessed_pseudogene	glucosylceramidase beta pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4178]	1	155213821	155227422	-1
ENSG00000196507	1079.96556961529	-0.820497127292268	0.216218735226395	-3.79475500322927	0.000147789318276806	0.0103165775273291	TCEAL3	ENSG00000196507	TCEAL3	protein_coding	transcription elongation factor A like 3 [Source:HGNC Symbol;Acc:HGNC:28247]	X	103607451	103629690	1
ENSG00000283782	533.372465120041	1.08296326261524	0.285450766847057	3.79387056681296	0.00014831700893222	0.0103165775273291	NA	ENSG00000283782	AC116366.3	protein_coding	novel protein	5	132410832	132646079	1
ENSG00000160886	55.6711000478037	3.52460399131333	0.929501302793561	3.79193012502547	0.000149480977309992	0.0103349339045499	LY6K	ENSG00000160886	LY6K	protein_coding	lymphocyte antigen 6 family member K [Source:HGNC Symbol;Acc:HGNC:24225]	8	142700111	142705127	1
ENSG00000054392	25.5797244777195	3.29233201195972	0.87040425356347	3.78253208033024	0.000155241078107151	0.0106608274706022	HHAT	ENSG00000054392	HHAT	protein_coding	hedgehog acyltransferase [Source:HGNC Symbol;Acc:HGNC:18270]	1	210328252	210676296	1
ENSG00000283047	10.8873449588903	6.64868597015471	1.75777216268563	3.78245037172306	0.000155292061672864	0.0106608274706022	NA	ENSG00000283047	FRG1FP	unprocessed_pseudogene	FSHD region gene 1 family member F, pseudogene [Source:HGNC Symbol;Acc:HGNC:51765]	22	10939388	10961338	-1
ENSG00000151025	582.993098632931	-1.20777960681981	0.319402699399815	-3.78136944080101	0.000155968013098663	0.0106695301354959	GPR158	ENSG00000151025	GPR158	protein_coding	G protein-coupled receptor 158 [Source:HGNC Symbol;Acc:HGNC:23689]	10	25174802	25602229	1
ENSG00000233608	71.5820497300649	1.92040644224998	0.508279846540994	3.7782462856219	0.000157936646015882	0.0107662917852511	TWIST2	ENSG00000233608	TWIST2	protein_coding	twist family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:20670]	2	238848032	238910534	1
ENSG00000281186	11.5039436611074	6.72131648340574	1.78255983854102	3.77059795586271	0.000162856861520047	0.0110628779916485	LINC00706	ENSG00000281186	LINC00706	lncRNA	long intergenic non-protein coding RNA 706 [Source:HGNC Symbol;Acc:HGNC:44690]	10	6774307	6779180	-1
ENSG00000106484	706.719585607612	-1.90605887717214	0.505908008842196	-3.76759972931499	0.000164824702107966	0.0111575411587232	MEST	ENSG00000106484	MEST	protein_coding	mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]	7	130486171	130506465	1
ENSG00000177383	2068.49007841586	-0.799225448661778	0.212361690815809	-3.76351047870956	0.000167544703019908	0.0113022864245513	MAGEF1	ENSG00000177383	MAGEF1	protein_coding	MAGE family member F1 [Source:HGNC Symbol;Acc:HGNC:29639]	3	184710367	184712002	-1
ENSG00000165948	254.187373175987	-1.27958041917791	0.340917993578282	-3.75333787972707	0.00017449540108817	0.0117115860580782	IFI27L1	ENSG00000165948	IFI27L1	protein_coding	interferon alpha inducible protein 27 like 1 [Source:HGNC Symbol;Acc:HGNC:19754]	14	94081301	94103846	1
ENSG00000196839	316.872222178168	2.42250657229836	0.645506802038255	3.75287536033555	0.000174817786537095	0.0117115860580782	ADA	ENSG00000196839	ADA	protein_coding	adenosine deaminase [Source:HGNC Symbol;Acc:HGNC:186]	20	44619522	44652233	-1
ENSG00000153790	31.5008910554847	2.71618597514716	0.726531738744547	3.73856478705356	0.000185073801208369	0.0123560612023237	C7orf31	ENSG00000153790	C7orf31	protein_coding	chromosome 7 open reading frame 31 [Source:HGNC Symbol;Acc:HGNC:21722]	7	25134692	25180356	-1
ENSG00000157388	665.365539692308	-1.04196715915829	0.279109614622625	-3.73318260844255	0.000189075410730455	0.0125799899988742	CACNA1D	ENSG00000157388	CACNA1D	protein_coding	calcium voltage-gated channel subunit alpha1 D [Source:HGNC Symbol;Acc:HGNC:1391]	3	53328963	53813733	1
ENSG00000175356	542.362731561057	-2.28593367948138	0.612769952746904	-3.73049244538521	0.000191105873979419	0.0126716891456388	SCUBE2	ENSG00000175356	SCUBE2	protein_coding	signal peptide, CUB domain and EGF like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30425]	11	9019498	9138114	-1
ENSG00000163359	1736.43135602232	4.52177335620884	1.21335881564946	3.72665801565758	0.000194035444778591	0.0127787139700287	COL6A3	ENSG00000163359	COL6A3	protein_coding	collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213]	2	237324003	237414375	-1
ENSG00000197461	3591.54685291405	-1.42739715248336	0.382966881350714	-3.72720781350327	0.000193612813434889	0.0127787139700287	PDGFA	ENSG00000197461	PDGFA	protein_coding	platelet derived growth factor subunit A [Source:HGNC Symbol;Acc:HGNC:8799]	7	497258	520296	-1
ENSG00000226084	8.17386416877146	-6.77974800029906	1.82036544447943	-3.72438843027911	0.000195789275203721	0.0128506555360064	NA	ENSG00000226084	AC113935.1	processed_pseudogene	ribosomal protein L17 (RPL17) pseudogene	1	77129114	77129668	1
ENSG00000107611	797.02186421213	0.875884442979287	0.235517489964286	3.71897833622507	0.000200030204733367	0.0130848040995281	CUBN	ENSG00000107611	CUBN	protein_coding	cubilin [Source:HGNC Symbol;Acc:HGNC:2548]	10	16823966	17129817	-1
ENSG00000261857	353.522770305547	-1.68494968747409	0.45331252017672	-3.71697143246171	0.000201625231593346	0.0131448825483071	MIA	ENSG00000261857	MIA	protein_coding	MIA SH3 domain containing [Source:HGNC Symbol;Acc:HGNC:7076]	19	40771648	40777490	1
ENSG00000101670	1215.98199056477	-2.10321403736702	0.566431784246148	-3.71309325476173	0.000204741401550902	0.0133033978238492	LIPG	ENSG00000101670	LIPG	protein_coding	lipase G, endothelial type [Source:HGNC Symbol;Acc:HGNC:6623]	18	49560699	49599185	1
