	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000203814	15412.7010406538	-0.921570085727842	0.23279780193137	-3.9586717661515	7.53677293835841e-05	0.00286407967146696	HIST2H2BF	ENSG00000203814	HIST2H2BF	protein_coding	histone cluster 2 H2B family member f [Source:HGNC Symbol;Acc:HGNC:24700]	1	149782689	149812373	-1
ENSG00000197977	5656.70808607033	-0.927928926278288	0.234496222609503	-3.95711673285045	7.58598649394724e-05	0.00287225137480751	ELOVL2	ENSG00000197977	ELOVL2	protein_coding	ELOVL fatty acid elongase 2 [Source:HGNC Symbol;Acc:HGNC:14416]	6	10980759	11044305	-1
ENSG00000129595	603.548279664852	-1.22190256447675	0.309034754777215	-3.95393251272864	7.68771018013261e-05	0.00290522228521583	EPB41L4A	ENSG00000129595	EPB41L4A	protein_coding	erythrocyte membrane protein band 4.1 like 4A [Source:HGNC Symbol;Acc:HGNC:13278]	5	112142441	112419313	-1
ENSG00000144366	624.860407316435	1.00521574763622	0.254467218089621	3.95027601269329	7.80611206242956e-05	0.00294435861822438	GULP1	ENSG00000144366	GULP1	protein_coding	GULP PTB domain containing engulfment adaptor 1 [Source:HGNC Symbol;Acc:HGNC:18649]	2	188291669	188595931	1
ENSG00000099954	240.806135671814	-1.56980311204577	0.397556725430064	-3.94862672829294	7.86008022010748e-05	0.00295348468876766	CECR2	ENSG00000099954	CECR2	protein_coding	CECR2 histone acetyl-lysine reader [Source:HGNC Symbol;Acc:HGNC:1840]	22	17359949	17558149	1
ENSG00000276180	1470.33799715972	-1.10631012708934	0.280165155235043	-3.94877844877322	7.85510090345441e-05	0.00295348468876766	HIST1H4I	ENSG00000276180	HIST1H4I	protein_coding	histone cluster 1 H4 family member i [Source:HGNC Symbol;Acc:HGNC:4793]	6	27138588	27139881	1
ENSG00000262074	3258.89484231212	-1.26527859668412	0.320626301824022	-3.94627199791791	7.93774372656207e-05	0.00297702902712649	SNORD3B-2	ENSG00000262074	SNORD3B-2	snoRNA	small nucleolar RNA, C/D box 3B-2 [Source:HGNC Symbol;Acc:HGNC:33190]	17	19063346	19064136	-1
ENSG00000100095	638.335127005145	-1.28080511533718	0.324612418784223	-3.9456442243775	7.95857105230452e-05	0.00297920848448531	SEZ6L	ENSG00000100095	SEZ6L	protein_coding	seizure related 6 homolog like [Source:HGNC Symbol;Acc:HGNC:10763]	22	26169462	26383597	1
ENSG00000166900	360.60844749862	1.20725213744617	0.306444284563467	3.93954855175683	8.16350804986834e-05	0.00303872419717425	STX3	ENSG00000166900	STX3	protein_coding	syntaxin 3 [Source:HGNC Symbol;Acc:HGNC:11438]	11	59713456	59805882	1
ENSG00000170500	1456.60529103917	0.936178594659113	0.237620548500519	3.93980487195563	8.15479100738537e-05	0.00303872419717425	LONRF2	ENSG00000170500	LONRF2	protein_coding	LON peptidase N-terminal domain and ring finger 2 [Source:HGNC Symbol;Acc:HGNC:24788]	2	100273291	100322733	-1
ENSG00000256732	8.20591754076269	6.54053619253082	1.65998931393576	3.9401074076938	8.14451356832791e-05	0.00303872419717425	LOC100996671	ENSG00000256732	AC006065.4	lncRNA	novel transcript	12	126610034	126690318	-1
ENSG00000066248	223.13784329233	2.02407664916284	0.514077409196918	3.93729935015977	8.2403784485552e-05	0.0030523868861917	NGEF	ENSG00000066248	NGEF	protein_coding	neuronal guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:7807]	2	232878701	233013256	-1
ENSG00000183723	295.922272809576	1.49157198956943	0.378772576331568	3.93790913802521	8.2194705585145e-05	0.0030523868861917	CMTM4	ENSG00000183723	CMTM4	protein_coding	CKLF like MARVEL transmembrane domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19175]	16	66614750	66696707	-1
ENSG00000244734	44.4607833645501	-2.57724104540922	0.654599761567628	-3.93712493759129	8.24636779737274e-05	0.0030523868861917	HBB	ENSG00000244734	HBB	protein_coding	hemoglobin subunit beta [Source:HGNC Symbol;Acc:HGNC:4827]	11	5225464	5229395	-1
ENSG00000100077	2926.30753708746	-0.913339597279687	0.232075886289646	-3.93552131538466	8.30162953353353e-05	0.00306711973827384	GRK3	ENSG00000100077	GRK3	protein_coding	G protein-coupled receptor kinase 3 [Source:HGNC Symbol;Acc:HGNC:290]	22	25564675	25729294	1
ENSG00000144724	5143.27013739959	0.751148275135277	0.190917327059229	3.93441646552198	8.33990672590847e-05	0.00307506521908938	PTPRG	ENSG00000144724	PTPRG	protein_coding	protein tyrosine phosphatase receptor type G [Source:HGNC Symbol;Acc:HGNC:9671]	3	61561569	62297609	1
ENSG00000185567	1746.75321140255	2.89716220137299	0.736440524858594	3.93400702918851	8.35413383613497e-05	0.00307506521908938	AHNAK2	ENSG00000185567	AHNAK2	protein_coding	AHNAK nucleoprotein 2 [Source:HGNC Symbol;Acc:HGNC:20125]	14	104937244	104978374	-1
ENSG00000010818	1216.48774186198	0.938982116448242	0.23898884098141	3.92897891212118	8.53073191779474e-05	0.00313425409720459	HIVEP2	ENSG00000010818	HIVEP2	protein_coding	human immunodeficiency virus type I enhancer binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4921]	6	142751469	142956698	-1
ENSG00000185664	20.0521038441235	-4.59451065713158	1.17064108112776	-3.92478166980555	8.68084336591852e-05	0.00318351076487659	PMEL	ENSG00000185664	PMEL	protein_coding	premelanosome protein [Source:HGNC Symbol;Acc:HGNC:10880]	12	55954105	55973317	-1
ENSG00000184702	982.080054974824	0.983674236036901	0.250883703294593	3.9208375160257	8.82417489244243e-05	0.00323010387206749	SEPT5	ENSG00000184702	SEPT5	protein_coding	septin 5 [Source:HGNC Symbol;Acc:HGNC:9164]	22	19714503	19724224	1
ENSG00000278588	10356.3342073444	-0.99672541935907	0.254339658240044	-3.91887535847188	8.89631021486133e-05	0.00325051187224399	HIST1H2BI	ENSG00000278588	HIST1H2BI	protein_coding	histone cluster 1 H2B family member i [Source:HGNC Symbol;Acc:HGNC:4756]	6	26272976	26273356	1
ENSG00000121297	106.926506655519	2.1819434262882	0.556876229954099	3.91818380624371	8.9218664354056e-05	0.00325385717055969	TSHZ3	ENSG00000121297	TSHZ3	protein_coding	teashirt zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:30700]	19	31149979	31349547	-1
ENSG00000064655	48.4689139623163	-2.97514250525481	0.759931090261993	-3.91501616841219	9.03981498673162e-05	0.0032908243915001	EYA2	ENSG00000064655	EYA2	protein_coding	EYA transcriptional coactivator and phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3520]	20	46894624	47188844	1
ENSG00000231304	17.2123396281586	-3.42463247557792	0.875155445601499	-3.91317050335457	9.10921676573551e-05	0.00331001576249437	SGO1-AS1	ENSG00000231304	SGO1-AS1	lncRNA	SGO1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41081]	3	20174244	21145967	1
ENSG00000138311	197.873715998104	1.98324775109571	0.507341355978622	3.90909932282217	9.26408719795291e-05	0.00336013692883704	ZNF365	ENSG00000138311	ZNF365	protein_coding	zinc finger protein 365 [Source:HGNC Symbol;Acc:HGNC:18194]	10	62374192	62670301	1
ENSG00000157873	74.8137076011583	2.73457476432063	0.699849823308411	3.90737365824205	9.33048021530845e-05	0.00337804247211167	TNFRSF14	ENSG00000157873	TNFRSF14	protein_coding	TNF receptor superfamily member 14 [Source:HGNC Symbol;Acc:HGNC:11912]	1	2555639	2565382	1
ENSG00000284057	75.4251224193098	-2.64290268471573	0.676528279990321	-3.90656645536465	9.36169047078338e-05	0.00338316828670933	NA	ENSG00000284057	AP001273.2	protein_coding	novel protein, C11orf54-MED17 readthrough	11	93741664	93812378	1
ENSG00000247092	375.555023051457	-0.977230916730684	0.250220092886062	-3.90548538872002	9.4036440496696e-05	0.00339215087173536	NA	ENSG00000247092	SNHG10	lncRNA	small nucleolar RNA host gene 10 [Source:HGNC Symbol;Acc:HGNC:27510]	14	95521943	95534889	-1
ENSG00000179630	22.3052351990862	3.00908165590107	0.771645903742693	3.89956279338256	9.63665431816233e-05	0.00346989513016952	LACC1	ENSG00000179630	LACC1	protein_coding	laccase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26789]	13	43879284	43893932	1
ENSG00000101187	53.6341060697098	2.64766180008433	0.679603827728555	3.89589006426527	9.78387628793681e-05	0.00351652365131642	SLCO4A1	ENSG00000101187	SLCO4A1	protein_coding	solute carrier organic anion transporter family member 4A1 [Source:HGNC Symbol;Acc:HGNC:10953]	20	62642503	62685785	1
ENSG00000112139	1039.53760102957	1.04958015171172	0.269925633924267	3.88840487823474	0.000100905201588954	0.00362017938431258	MDGA1	ENSG00000112139	MDGA1	protein_coding	MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:HGNC Symbol;Acc:HGNC:19267]	6	37630679	37699306	-1
ENSG00000169871	796.157245964092	0.884114995541434	0.227798409036652	3.88112893009356	0.000103972699425854	0.00372319376641875	TRIM56	ENSG00000169871	TRIM56	protein_coding	tripartite motif containing 56 [Source:HGNC Symbol;Acc:HGNC:19028]	7	101085481	101097967	1
ENSG00000196781	1202.93481736928	0.819495111753615	0.211171421769075	3.88071030108311	0.000104151841752137	0.00372319376641875	TLE1	ENSG00000196781	TLE1	protein_coding	TLE family member 1, transcriptional corepressor [Source:HGNC Symbol;Acc:HGNC:11837]	9	81583683	81689547	-1
ENSG00000286214	161.21212230091	-1.46946847834854	0.37953978884799	-3.87171127119186	0.000108073925191628	0.00385645085575881	NA	ENSG00000286214	AUXG01000058.1	lncRNA	COPG2 imprinted transcript 1	7	130538954	130546900	1
ENSG00000163814	47.7440426927986	-2.21833237208222	0.573036545263327	-3.87118830451351	0.000108306083639917	0.00385779658782039	CDCP1	ENSG00000163814	CDCP1	protein_coding	CUB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:24357]	3	45082277	45146422	-1
ENSG00000135631	81.2041537540271	2.08404158596315	0.538455363261834	3.87040733207396	0.000108653653703737	0.00386324102057731	RAB11FIP5	ENSG00000135631	RAB11FIP5	protein_coding	RAB11 family interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:24845]	2	73073382	73156721	-1
ENSG00000169085	1760.9072070349	-0.911129813673824	0.235448637878056	-3.86976039396634	0.000108942368762545	0.0038665770952574	C8orf46	ENSG00000169085	VXN	protein_coding	vexin [Source:HGNC Symbol;Acc:HGNC:28498]	8	66493520	66518524	1
ENSG00000164114	755.769014414268	0.954515052179905	0.246716027258217	3.86888141312723	0.000109335799622753	0.00386670635385993	MAP9	ENSG00000164114	MAP9	protein_coding	microtubule associated protein 9 [Source:HGNC Symbol;Acc:HGNC:26118]	4	155342658	155376970	-1
ENSG00000180354	1664.87859428903	-0.922348883976489	0.238382717839707	-3.86919359060539	0.000109195916077897	0.00386670635385993	MTURN	ENSG00000180354	MTURN	protein_coding	maturin, neural progenitor differentiation regulator homolog [Source:HGNC Symbol;Acc:HGNC:25457]	7	30134986	30162762	1
ENSG00000114251	297.617769036239	-1.15265136820377	0.298282657496487	-3.8642922718943	0.000111411756460425	0.00393311254123636	WNT5A	ENSG00000114251	WNT5A	protein_coding	Wnt family member 5A [Source:HGNC Symbol;Acc:HGNC:12784]	3	55465715	55490539	-1
ENSG00000164125	29.8839322097423	2.6303174469204	0.680984079954802	3.86252413873608	0.000112221472660511	0.00395466077723718	FAM198B	ENSG00000164125	GASK1B	protein_coding	golgi associated kinase 1B [Source:HGNC Symbol;Acc:HGNC:25312]	4	158124474	158173318	-1
ENSG00000132182	99.6848052163814	2.0021752639899	0.519212360545917	3.85617796518701	0.000115173653048318	0.00405149871716071	NUP210	ENSG00000132182	NUP210	protein_coding	nucleoporin 210 [Source:HGNC Symbol;Acc:HGNC:30052]	3	13316235	13420322	-1
ENSG00000160211	1209.63320108853	0.898038079628498	0.232994573728538	3.8543304475185	0.000116046771837265	0.00407498752787848	G6PD	ENSG00000160211	G6PD	protein_coding	glucose-6-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4057]	X	154531391	154547572	-1
ENSG00000187955	100.410280222421	1.66758143264885	0.433060394032492	3.85069024004014	0.000117785396320849	0.00412873191343754	COL14A1	ENSG00000187955	COL14A1	protein_coding	collagen type XIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2191]	8	120059780	120373573	1
ENSG00000261997	18.7014558391014	-3.41861116343902	0.888930581668283	-3.84575717602517	0.000120180736776526	0.00420526599232148	NA	ENSG00000261997	AC007336.1	lncRNA	novel transcript	16	55538200	55542027	1
ENSG00000180233	864.77904976231	-0.839717557987135	0.218382437716932	-3.84516981661127	0.000120468980474445	0.00420793058558624	ZNRF2	ENSG00000180233	ZNRF2	protein_coding	zinc and ring finger 2 [Source:HGNC Symbol;Acc:HGNC:22316]	7	30284597	30367689	1
ENSG00000120322	260.644331044912	-1.45910267002176	0.379516986561608	-3.84463073245049	0.00012073410688517	0.0042097797550119	PCDHB8	ENSG00000120322	PCDHB8	protein_coding	protocadherin beta 8 [Source:HGNC Symbol;Acc:HGNC:8693]	5	141177790	141180529	1
ENSG00000174776	134.792695065112	-1.37706998919784	0.358233948960069	-3.84405217092179	0.000121019260609925	0.0042123195271946	WDR49	ENSG00000174776	WDR49	protein_coding	WD repeat domain 49 [Source:HGNC Symbol;Acc:HGNC:26587]	3	167478684	167653983	-1
ENSG00000126215	495.641681088405	-0.920658509647132	0.240861589420253	-3.82235503744342	0.00013218318702142	0.00459284488704899	XRCC3	ENSG00000126215	XRCC3	protein_coding	X-ray repair cross complementing 3 [Source:HGNC Symbol;Acc:HGNC:12830]	14	103697609	103715504	-1
ENSG00000160271	867.156483557833	0.883906718650475	0.231279080709304	3.82181871330362	0.000132471062714212	0.00459480049694051	RALGDS	ENSG00000160271	RALGDS	protein_coding	ral guanine nucleotide dissociation stimulator [Source:HGNC Symbol;Acc:HGNC:9842]	9	133097720	133149334	-1
ENSG00000183287	32.9068001728825	-4.27941036109025	1.12044441793928	-3.81938656891248	0.000133783962595703	0.00463224051989312	CCBE1	ENSG00000183287	CCBE1	protein_coding	collagen and calcium binding EGF domains 1 [Source:HGNC Symbol;Acc:HGNC:29426]	18	59430939	59697662	-1
ENSG00000126787	6158.79730446272	-0.835523596071885	0.218952972131017	-3.81599568135538	0.000135634876222946	0.00467999294654477	DLGAP5	ENSG00000126787	DLGAP5	protein_coding	DLG associated protein 5 [Source:HGNC Symbol;Acc:HGNC:16864]	14	55148112	55191608	-1
ENSG00000185339	130.854362705887	1.41853834136101	0.371697866904504	3.81637471631082	0.000135426788922949	0.00467999294654477	TCN2	ENSG00000185339	TCN2	protein_coding	transcobalamin 2 [Source:HGNC Symbol;Acc:HGNC:11653]	22	30606838	30627278	1
ENSG00000176046	879.333574476834	1.48801738861586	0.390764384706803	3.80796573805554	0.00014011468015844	0.0048261723165685	NUPR1	ENSG00000176046	NUPR1	protein_coding	nuclear protein 1, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:29990]	16	28532708	28539174	-1
ENSG00000169764	4465.15527776391	-0.800847211813888	0.210715520846657	-3.8006085579082	0.000144341165192279	0.00496313469222672	UGP2	ENSG00000169764	UGP2	protein_coding	UDP-glucose pyrophosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:12527]	2	63840940	63891562	1
ENSG00000118804	63.8242593690872	2.42035014052779	0.637883630654538	3.7943443352579	0.000148034119233029	0.00508130955983269	STBD1	ENSG00000118804	STBD1	protein_coding	starch binding domain 1 [Source:HGNC Symbol;Acc:HGNC:24854]	4	76306026	76311599	1
ENSG00000044090	180.302464651283	1.17427868735997	0.309927097364993	3.78888679739109	0.00015132384422829	0.00518427775624876	CUL7	ENSG00000044090	CUL7	protein_coding	cullin 7 [Source:HGNC Symbol;Acc:HGNC:21024]	6	43037617	43053945	-1
ENSG00000115414	3365.80191685033	1.21639275027824	0.32107460098363	3.78850505942157	0.000151556506987111	0.00518427775624876	FN1	ENSG00000115414	FN1	protein_coding	fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]	2	215360440	215436073	-1
ENSG00000108828	2019.69404782816	0.84389226897758	0.222968025502859	3.78481294380372	0.000153824233826159	0.00521687657967692	VAT1	ENSG00000108828	VAT1	protein_coding	vesicle amine transport 1 [Source:HGNC Symbol;Acc:HGNC:16919]	17	43014607	43025123	-1
ENSG00000110002	98.6814159473626	2.30870129088589	0.609807472283619	3.7859511334622	0.000153121765497177	0.00521687657967692	VWA5A	ENSG00000110002	VWA5A	protein_coding	von Willebrand factor A domain containing 5A [Source:HGNC Symbol;Acc:HGNC:6658]	11	124115362	124147721	1
ENSG00000127124	295.126005578928	1.36556557524855	0.360768158490946	3.78516103239422	0.000153609079027812	0.00521687657967692	HIVEP3	ENSG00000127124	HIVEP3	protein_coding	human immunodeficiency virus type I enhancer binding protein 3 [Source:HGNC Symbol;Acc:HGNC:13561]	1	41506365	42035925	-1
ENSG00000163328	910.420930866523	0.808020740997708	0.21345080205633	3.78551278895859	0.000153391944829186	0.00521687657967692	GPR155	ENSG00000163328	GPR155	protein_coding	G protein-coupled receptor 155 [Source:HGNC Symbol;Acc:HGNC:22951]	2	174431571	174487094	-1
ENSG00000198892	191.442840929563	1.34522741186153	0.35539436119454	3.78516813643298	0.000153604690947161	0.00521687657967692	SHISA4	ENSG00000198892	SHISA4	protein_coding	shisa family member 4 [Source:HGNC Symbol;Acc:HGNC:27139]	1	201888680	201892306	1
ENSG00000113356	580.772301240721	0.903597787078599	0.239210018873911	3.77742450476077	0.000158458515710958	0.00536487534420719	POLR3G	ENSG00000113356	POLR3G	protein_coding	RNA polymerase III subunit G [Source:HGNC Symbol;Acc:HGNC:30075]	5	90471748	90514557	1
ENSG00000286760	164.420644384864	1.51544975927991	0.401412588970486	3.77529205839466	0.000159820299367782	0.00540176275887018	NA	ENSG00000286760	AL022069.3	lncRNA	novel transcript	6	166342632	166351466	1
ENSG00000174697	9.30345312445325	-6.59266513218471	1.74660131286428	-3.77456783275475	0.000160285290888343	0.00540826559732098	LEP	ENSG00000174697	LEP	protein_coding	leptin [Source:HGNC Symbol;Acc:HGNC:6553]	7	128241278	128257629	1
ENSG00000132294	1646.28562803236	0.867899812173797	0.23014166622226	3.77115463888064	0.000162493932941417	0.00547347984644773	EFR3A	ENSG00000132294	EFR3A	protein_coding	EFR3 homolog A [Source:HGNC Symbol;Acc:HGNC:28970]	8	131904093	132013642	1
ENSG00000168398	13.916946099413	4.79509467603623	1.27342901253514	3.76549821688935	0.000166217309842763	0.00558940919878036	BDKRB2	ENSG00000168398	BDKRB2	protein_coding	bradykinin receptor B2 [Source:HGNC Symbol;Acc:HGNC:1030]	14	96204679	96244166	1
ENSG00000166394	163.836587706955	1.20905248930758	0.321142691270444	3.76484510522271	0.000166652356577783	0.00559455626819496	CYB5R2	ENSG00000166394	CYB5R2	protein_coding	cytochrome b5 reductase 2 [Source:HGNC Symbol;Acc:HGNC:24376]	11	7665100	7677222	-1
ENSG00000041982	31121.1739475244	0.748944396636269	0.199030882713038	3.76295571032608	0.000167916948352403	0.00562180315087861	TNC	ENSG00000041982	TNC	protein_coding	tenascin C [Source:HGNC Symbol;Acc:HGNC:5318]	9	115019575	115118257	-1
ENSG00000140538	2292.23723871655	-1.13559237436572	0.301795598693528	-3.76278640007242	0.000168030709096321	0.00562180315087861	NTRK3	ENSG00000140538	NTRK3	protein_coding	neurotrophic receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:8033]	15	87859751	88256768	-1
ENSG00000142619	29.1022957155298	3.03825066552949	0.808530343858908	3.75774476320665	0.00017145163081908	0.00572659992500093	PADI3	ENSG00000142619	PADI3	protein_coding	peptidyl arginine deiminase 3 [Source:HGNC Symbol;Acc:HGNC:18337]	1	17249098	17284233	1
ENSG00000197177	15.4632308892053	4.11252939343481	1.09726523370646	3.74798113264108	0.000178263660077066	0.00594411935450251	ADGRA1	ENSG00000197177	ADGRA1	protein_coding	adhesion G protein-coupled receptor A1 [Source:HGNC Symbol;Acc:HGNC:13838]	10	133070929	133131675	1
ENSG00000278828	7591.45399701856	-1.0792959293411	0.288071642222465	-3.74662330875182	0.000179230919347094	0.00596634469772876	HIST1H3H	ENSG00000278828	HIST1H3H	protein_coding	histone cluster 1 H3 family member h [Source:HGNC Symbol;Acc:HGNC:4775]	6	27810064	27811300	1
ENSG00000168159	942.607399241465	0.992505842990975	0.265293025423597	3.74116824747363	0.000183166845116922	0.00608715277574493	RNF187	ENSG00000168159	RNF187	protein_coding	ring finger protein 187 [Source:HGNC Symbol;Acc:HGNC:27146]	1	228487382	228496188	1
ENSG00000075945	1439.3498101553	0.862975765674763	0.230764357079096	3.73964062993911	0.000184283527198756	0.00611058006282339	KIFAP3	ENSG00000075945	KIFAP3	protein_coding	kinesin associated protein 3 [Source:HGNC Symbol;Acc:HGNC:17060]	1	169921326	170085208	-1
ENSG00000184828	241.379950039369	1.80628511181643	0.483046314836974	3.73936216121644	0.000184487775082218	0.00611058006282339	ZBTB7C	ENSG00000184828	ZBTB7C	protein_coding	zinc finger and BTB domain containing 7C [Source:HGNC Symbol;Acc:HGNC:31700]	18	48026672	48410752	-1
ENSG00000073792	1118.43340984448	0.823178782599633	0.220503147623286	3.73318381833704	0.000189074502113233	0.00624166076859659	IGF2BP2	ENSG00000073792	IGF2BP2	protein_coding	insulin like growth factor 2 mRNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28867]	3	185643739	185825056	-1
ENSG00000135823	5572.67357565445	-0.764690983284104	0.204828343899547	-3.73332600716201	0.000188967748473967	0.00624166076859659	STX6	ENSG00000135823	STX6	protein_coding	syntaxin 6 [Source:HGNC Symbol;Acc:HGNC:11441]	1	180972712	181023121	-1
ENSG00000128536	431.527757420814	-1.11583971843998	0.299146330573231	-3.73007991206772	0.000191419049406209	0.00630856136249033	CDHR3	ENSG00000128536	CDHR3	protein_coding	cadherin related family member 3 [Source:HGNC Symbol;Acc:HGNC:26308]	7	105876796	106036432	1
ENSG00000110427	287.664355778023	1.44338526884508	0.387385475013393	3.7259664131578	0.000194568313020032	0.00640171696570056	KIAA1549L	ENSG00000110427	KIAA1549L	protein_coding	KIAA1549 like [Source:HGNC Symbol;Acc:HGNC:24836]	11	33376083	33674102	1
ENSG00000080031	17.8816912276243	3.59566560096721	0.965279792340716	3.72499831603027	0.000195316525816997	0.00641569515266426	PTPRH	ENSG00000080031	AC010327.1	protein_coding	protein tyrosine phosphatase receptor type H [Source:NCBI gene;Acc:5794]	19	55181247	55209506	-1
ENSG00000100994	9123.66647574163	0.78737223891292	0.211440267474406	3.72385188648245	0.000196206062827445	0.00642468890571118	PYGB	ENSG00000100994	PYGB	protein_coding	glycogen phosphorylase B [Source:HGNC Symbol;Acc:HGNC:9723]	20	25248085	25298012	1
ENSG00000107485	19.2286153307692	-5.36879090326231	1.44174640597315	-3.72381084566566	0.000196237977664364	0.00642468890571118	GATA3	ENSG00000107485	GATA3	protein_coding	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	10	8045378	8075198	1
ENSG00000135454	256.227316928542	1.04420545139316	0.280508319460169	3.72254717222898	0.000197223046970311	0.00644630189767868	B4GALNT1	ENSG00000135454	B4GALNT1	protein_coding	beta-1,4-N-acetyl-galactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4117]	12	57623409	57633239	-1
ENSG00000185950	495.621476648806	0.887027571677507	0.238443852953694	3.720068941554	0.000199168403478737	0.00649917948193774	IRS2	ENSG00000185950	IRS2	protein_coding	insulin receptor substrate 2 [Source:HGNC Symbol;Acc:HGNC:6126]	13	109752695	109786583	-1
ENSG00000039560	2021.94695737187	0.915240284660029	0.246143032408787	3.71832700565753	0.000200546558749042	0.0065226946321	RAI14	ENSG00000039560	RAI14	protein_coding	retinoic acid induced 14 [Source:HGNC Symbol;Acc:HGNC:14873]	5	34656328	34832612	1
ENSG00000198521	1188.1732914477	-0.80064746152389	0.215316169235234	-3.71847346331514	0.000200430342793499	0.0065226946321	ZNF43	ENSG00000198521	ZNF43	protein_coding	zinc finger protein 43 [Source:HGNC Symbol;Acc:HGNC:13109]	19	21804949	21852125	-1
ENSG00000107798	3949.2076189081	-0.804174247835584	0.21656594846403	-3.71329959090568	0.000204574474529822	0.00663195682135894	LIPA	ENSG00000107798	LIPA	protein_coding	lipase A, lysosomal acid type [Source:HGNC Symbol;Acc:HGNC:6617]	10	89213569	89414557	-1
ENSG00000152082	1253.35680353631	-1.01230568402624	0.272607077011382	-3.71342407953694	0.000204473824417151	0.00663195682135894	MZT2B	ENSG00000152082	MZT2B	protein_coding	mitotic spindle organizing protein 2B [Source:HGNC Symbol;Acc:HGNC:25886]	2	130181737	130190729	1
ENSG00000281593	8.42008319220294	-6.45719443465417	1.73980592646298	-3.71144524595431	0.000206079248617117	0.00666984060777095	NA	ENSG00000281593	AC006978.2	protein_coding	novel protein, ZNRF2-LINC01176 readthrough	7	30362400	30412502	1
ENSG00000115194	37.5123624473895	2.62684776798929	0.707971168702087	3.71038805549815	0.000206941790305382	0.00667597580432321	SLC30A3	ENSG00000115194	SLC30A3	protein_coding	solute carrier family 30 member 3 [Source:HGNC Symbol;Acc:HGNC:11014]	2	27253684	27275817	-1
ENSG00000132334	1237.69904331599	0.79775914674112	0.214997815301938	3.71054536354598	0.000206813231258281	0.00667597580432321	PTPRE	ENSG00000132334	PTPRE	protein_coding	protein tyrosine phosphatase receptor type E [Source:HGNC Symbol;Acc:HGNC:9669]	10	127907061	128085855	1
ENSG00000261604	12.4770472561216	-5.89078768122586	1.58847893258905	-3.7084455829858	0.00020853546266858	0.00671646684958542	NA	ENSG00000261604	AC114947.2	lncRNA	novel transcript, antisense to HMGCS1	5	43287601	43290839	1
ENSG00000151150	8300.99116367801	-0.969561027051321	0.261690953774587	-3.70498488031983	0.000211403342524219	0.00679779953919044	ANK3	ENSG00000151150	ANK3	protein_coding	ankyrin 3 [Source:HGNC Symbol;Acc:HGNC:494]	10	60026298	60733490	-1
ENSG00000074410	7297.84614204473	0.883677906186109	0.238877699855472	3.69929008325499	0.000216203376953655	0.00694089805624678	CA12	ENSG00000074410	CA12	protein_coding	carbonic anhydrase 12 [Source:HGNC Symbol;Acc:HGNC:1371]	15	63321378	63381846	-1
ENSG00000074590	1104.05979697368	0.789574235293216	0.213520731407376	3.69788090406447	0.000217406842137821	0.00695735500513175	NUAK1	ENSG00000074590	NUAK1	protein_coding	NUAK family kinase 1 [Source:HGNC Symbol;Acc:HGNC:14311]	12	106063340	106140033	-1
ENSG00000085871	19.8838758996468	3.2689283873375	0.884003383049425	3.69786863944018	0.000217417343910367	0.00695735500513175	MGST2	ENSG00000085871	MGST2	protein_coding	microsomal glutathione S-transferase 2 [Source:HGNC Symbol;Acc:HGNC:7063]	4	139665768	139740745	1
ENSG00000275714	3477.08989522951	-1.011208913526	0.27397049582803	-3.69094091854595	0.000223426033991092	0.00713811999095535	HIST1H3A	ENSG00000275714	HIST1H3A	protein_coding	histone cluster 1 H3 family member a [Source:HGNC Symbol;Acc:HGNC:4766]	6	26020490	26020900	1
ENSG00000166046	264.868444497419	1.05599075087049	0.286609027045353	3.68442948834053	0.000229215466240325	0.00729957439840777	TCP11L2	ENSG00000166046	TCP11L2	protein_coding	t-complex 11 like 2 [Source:HGNC Symbol;Acc:HGNC:28627]	12	106301929	106347003	1
ENSG00000180573	8622.76992188022	-0.964935341049743	0.261881330824505	-3.68462821695517	0.000229036709182967	0.00729957439840777	HIST1H2AC	ENSG00000180573	HIST1H2AC	protein_coding	histone cluster 1 H2A family member c [Source:HGNC Symbol;Acc:HGNC:4733]	6	26124145	26139116	1
